Account,date,classification,value,daily_pnl,total_trades,win_count,avg_trade_size,long_count,short_count,win_rate,ls_ratio,sentiment_group,segment
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-07-31,Greed,61,765.690884,40,14,1112.535,14,26,0.35,0.5384615384615384,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-01,Neutral,52,167.080017,34,4,1432.7749999999999,25,9,0.11764705882352941,2.7777777777777777,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-02,Greed,57,228.247701,15,12,1984.4720000000002,0,15,0.8,0.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-03,Fear,37,464.1897,1,1,4534.09,1,0,1.0,10.0,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-04,Fear,34,109.005815,17,3,2129.0517647058823,14,3,0.17647058823529413,4.666666666666667,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-05,Fear,26,160.44369899999998,17,7,2357.7947058823524,10,7,0.4117647058823529,1.4285714285714286,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-09,Neutral,48,151.092375,69,17,635.3107246376812,18,51,0.2463768115942029,0.35294117647058826,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-20,Fear,30,0.0,4,0,1874.2325,0,4,0.0,0.0,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-21,Fear,26,656.200925,143,54,720.2106993006994,54,89,0.3776223776223776,0.6067415730337079,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-08-31,Fear,29,10.882801,24,12,312.76375,7,17,0.5,0.4117647058823529,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-09-01,Fear,26,137.433093,12,5,1029.9733333333334,7,5,0.4166666666666667,1.4,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-20,Greed,73,160.095271,90,6,624.6905555555555,6,84,0.06666666666666667,0.07142857142857142,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-21,Greed,72,2464.915564,162,68,1074.6531481481481,68,94,0.41975308641975306,0.723404255319149,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-29,Greed,72,801.170876,16,3,668.305625,3,13,0.1875,0.23076923076923078,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-30,Extreme Greed,77,9.150023,25,7,473.23400000000004,8,17,0.28,0.47058823529411764,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-10-31,Extreme Greed,77,451.122034,11,11,1143.8036363636363,11,0,1.0,10.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-09,Extreme Greed,75,102.90894,77,19,563.4285714285714,44,33,0.24675324675324675,1.3333333333333333,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-10,Extreme Greed,78,442.748384,164,45,1361.297987804878,45,119,0.27439024390243905,0.37815126050420167,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-11,Extreme Greed,76,4876.874304,172,79,1907.2104069767443,83,89,0.45930232558139533,0.9325842696629213,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-12,Extreme Greed,80,1441.27965,91,22,1631.5342857142857,30,61,0.24175824175824176,0.4918032786885246,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-13,Extreme Greed,84,48.000187,4,2,1653.81,2,2,0.5,1.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-15,Extreme Greed,80,0.0,2,0,555.8050000000001,0,2,0.0,0.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-16,Extreme Greed,86,870.746565,30,12,674.5303333333334,12,18,0.4,0.6666666666666666,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-17,Extreme Greed,90,175.061007,20,7,979.567,10,10,0.35,1.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-18,Extreme Greed,83,431.960709,79,27,968.6977215189872,27,52,0.34177215189873417,0.5192307692307693,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-19,Extreme Greed,90,906.2475900000001,56,26,1511.193392857143,28,28,0.4642857142857143,1.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-20,Extreme Greed,83,447.920315,32,14,2027.2915625,14,18,0.4375,0.7777777777777778,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-21,Extreme Greed,82,0.0,57,0,1398.0726315789473,0,57,0.0,0.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-22,Extreme Greed,94,365.437929,137,52,2588.8760583941607,60,77,0.3795620437956204,0.7792207792207793,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-23,Extreme Greed,93,1439.449718,191,58,2003.0396858638744,65,126,0.3036649214659686,0.5158730158730159,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-24,Extreme Greed,80,391.890903,70,12,1866.554,21,49,0.17142857142857143,0.42857142857142855,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-28,Extreme Greed,77,0.0,6,0,416.6333333333334,0,6,0.0,0.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-29,Extreme Greed,78,22697.489906,63,37,695.2509523809523,9,54,0.5873015873015873,0.16666666666666666,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-11-30,Extreme Greed,84,40.699929,76,5,636.261447368421,5,71,0.06578947368421052,0.07042253521126761,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-01,Extreme Greed,81,1169.432253,123,55,893.489918699187,55,68,0.44715447154471544,0.8088235294117647,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-02,Extreme Greed,80,254.15562,8,1,1667.92875,1,7,0.125,0.14285714285714285,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2024-12-03,Extreme Greed,76,-158.695661,6,0,2708.735,4,2,0.0,2.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-02,Greed,70,45.086985,77,10,332.6585714285714,11,66,0.12987012987012986,0.16666666666666666,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-03,Greed,74,909.1721379999999,177,32,251.76581920903956,37,140,0.1807909604519774,0.2642857142857143,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-04,Greed,73,30.818079,51,2,182.9343137254902,2,49,0.0392156862745098,0.04081632653061224,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-05,Greed,72,151.429584,51,9,209.45666666666668,9,42,0.17647058823529413,0.21428571428571427,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-06,Extreme Greed,76,272.131501,266,8,246.8388345864662,28,238,0.03007518796992481,0.11764705882352941,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-07,Extreme Greed,78,4334.417218,222,161,618.5525225225225,186,36,0.7252252252252253,5.166666666666667,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-08,Greed,70,1303.127763,390,128,410.6838717948718,231,159,0.3282051282051282,1.4528301886792452,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-09,Greed,69,123.72129899999999,222,21,448.987027027027,46,176,0.0945945945945946,0.26136363636363635,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-10,Neutral,50,1189.078864,254,119,476.30413385826773,178,76,0.468503937007874,2.3421052631578947,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-11,Greed,69,417.647169,82,17,435.32475609756096,39,43,0.2073170731707317,0.9069767441860465,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-12,Greed,62,0.0,15,0,332.6786666666667,0,15,0.0,0.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-13,Greed,61,2060.162946,58,26,827.8527586206897,41,17,0.4482758620689655,2.411764705882353,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-14,Greed,63,82.032118,13,3,565.48,3,10,0.23076923076923078,0.3,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-15,Greed,70,240.93138,64,28,456.34046875,30,34,0.4375,0.8823529411764706,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-16,Extreme Greed,75,218.26223099999999,34,6,471.515,11,23,0.17647058823529413,0.4782608695652174,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-17,Extreme Greed,75,43.69239,13,1,423.4723076923077,1,12,0.07692307692307693,0.08333333333333333,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-18,Extreme Greed,77,1055.8044439999999,40,20,565.99425,22,18,0.5,1.2222222222222223,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-19,Extreme Greed,77,0.0,13,0,508.26307692307694,0,13,0.0,0.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-20,Extreme Greed,76,1876.265511,44,19,674.2861363636364,21,23,0.4318181818181818,0.9130434782608695,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-21,Extreme Greed,76,201.672306,206,35,288.69718446601945,37,169,0.16990291262135923,0.21893491124260356,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-22,Extreme Greed,84,261.367634,147,13,590.73,29,118,0.08843537414965986,0.2457627118644068,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-23,Extreme Greed,75,7503.093009,275,129,646.8723272727273,152,123,0.4690909090909091,1.2357723577235773,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-24,Extreme Greed,75,288.144978,61,2,349.93508196721314,2,59,0.03278688524590164,0.03389830508474576,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-25,Extreme Greed,75,1125.196124,111,25,498.1863963963964,25,86,0.22522522522522523,0.29069767441860467,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-26,Greed,73,444.464792,96,21,815.5705208333334,29,67,0.21875,0.43283582089552236,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-27,Greed,71,4321.583225,31,18,1396.8890322580644,24,7,0.5806451612903226,3.4285714285714284,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-29,Greed,72,0.0,13,0,452.09615384615387,2,11,0.0,0.18181818181818182,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-30,Greed,70,0.0,9,0,307.96333333333337,0,9,0.0,0.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-01-31,Extreme Greed,76,151.311363,66,16,527.1548484848485,15,51,0.24242424242424243,0.29411764705882354,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-01,Greed,68,1579.909758,60,29,615.154,34,26,0.48333333333333334,1.3076923076923077,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-02,Greed,60,1023.934713,60,15,1069.4091666666668,58,2,0.25,29.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-03,Fear,44,1474.607584,138,67,1645.3448550724638,71,67,0.4855072463768116,1.0597014925373134,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-04,Greed,72,0.0,6,0,462.50499999999994,0,6,0.0,0.0,Greed,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-05,Neutral,54,554.257954,20,12,554.9604999999999,12,8,0.6,1.5,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-07,Fear,44,0.0,6,0,277.15333333333336,0,6,0.0,0.0,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-08,Fear,44,131.753274,8,7,329.95875,7,1,0.875,7.0,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-09,Neutral,46,312.034872,65,20,322.47153846153844,23,42,0.3076923076923077,0.5476190476190477,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-10,Fear,43,131.17446,46,7,585.3667391304348,17,29,0.15217391304347827,0.5862068965517241,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-11,Neutral,47,56.537437,19,5,569.5515789473684,5,14,0.2631578947368421,0.35714285714285715,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-12,Neutral,46,299.669854,30,23,410.9486666666666,26,4,0.7666666666666667,6.5,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-13,Neutral,50,181.456277,25,11,264.2908,11,14,0.44,0.7857142857142857,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-14,Neutral,48,0.0,10,0,254.971,0,10,0.0,0.0,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-15,Neutral,50,49.98382900000001,9,3,437.9866666666667,9,0,0.3333333333333333,10.0,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-16,Neutral,54,0.0,1,0,555.02,0,1,0.0,0.0,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-17,Neutral,51,0.0,20,0,510.6405,0,20,0.0,0.0,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-18,Neutral,47,950.815596,23,21,644.1191304347826,21,2,0.9130434782608695,10.5,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-19,Fear,44,0.0,9,0,832.99,0,9,0.0,0.0,Fear,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-22,Neutral,49,-80.922744,18,0,343.5022222222222,1,17,0.0,0.058823529411764705,Neutral,Frequent Retail
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-02-23,Neutral,50,63.922728,24,1,574.5508333333333,1,23,0.041666666666666664,0.043478260869565216,Neutral,Frequent Retail
